code,date,source,text,stage_hit,negative
002708.SZ,20250113,互动易,请问贵公司在人形机器人方面是否布局。 | 您好！公司积极布局机器人相关业务领域，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等，感谢您的关注！,False,False
002708.SZ,20250113,互动易,你好，请问贵公司的减速机是否能应用于人形机器人。 | 您好，公司积极布局机器人相关业务领域，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等，感谢您的关注！,False,False
002708.SZ,20250113,互动易,公司是众擎科技的供应商吗？产品能应用于机器人哪方面？ | 您好，公司积极布局机器人相关业务领域，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等， 具体业务信息请关注公司定期报告披露的内容。感谢您的关注！,True,False
002708.SZ,20250112,互动易,公司在黄山投资的机器人零部件主要是哪些产品？丝杠还是减速器？主要客户有哪些？ | 您好！本次建设项目“年产6000万套高端新能源汽车及机器人用精密零部件”，聚焦超精传动，主要用于生产传动系统零部件，包括轴承、齿轮及空心轴类产品，适配新能源汽车电驱动系统、线控底盘中各类减速器模组及机器人关节模组等领域，详细业务信息及主要客户情况请参考公司定期报告，感谢您的关注！,True,False
002708.SZ,20250112,互动易,公司近期在黄山投入的机器人零部件主要包括哪些？丝杠还是减速器？所供应的客户是现有客户还是新开发的客户？ | 您好！本次建设项目“年产6000万套高端新能源汽车及机器人用精密零部件”，聚焦超精传动，主要用于生产传动系统零部件，包括轴承、齿轮及空心轴类产品，适配新能源汽车电驱动系统、线控底盘中各类减速器模组及机器人关节模组等领域，详细业务信息及主要客户情况请参考公司定期报告，感谢您的关注！,True,False
002708.SZ,20250111,互动易,公司和众擎人形机器人有合作吗？ | 您好！具体业务信息请关注公司定期报告披露的内容。,True,False
002708.SZ,20250110,互动易,公司在黄山投资的新项目中机器人零部件主要是哪种零件？是减速器还是滚针轴承？规划的产能是多少？ | 感谢您的关注！本次建设项目“年产6000万套高端新能源汽车及机器人用精密零部件”，聚焦超精传动，主要用于生产传动系统零部件，包括轴承、齿轮及空心轴类产品，适配新能源汽车电驱动系统、线控底盘中各类减速器模组及机器人关节模组等领域，详情介绍请查看公司披露的《关于对外投资建设项目的公告》。,True,False
002708.SZ,20250110,互动易,请问贵公司的产品可用在人形机器人身上吗？谢谢 | 您好！公司积极布局机器人相关业务领域，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等，感谢您的关注！,False,False
300503.SZ,20260506,互动易,贵司在机器人领域是否有订单。贵司是不是有产品应用于pcb设备，目前产能订单如何。是否还需要扩大生产线 | 尊敬的投资者，您好。\n（1）在机器人领域，公司已攻克谐波减速器、关节模组、无框力矩电机、六维力传感器等系列核心功能部件技术，实现了智能机器人核心功能部件的全国产化替代。同时，公司的机器人领域业务已形成“N+1+3”的布局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指生活美容、工厂上下料、新能源汽车充电三大业务场景。\n在客户合作方面，公司已成为全球机器人“四大家族”之一ABB的谐波减速器供应商。同时，公司与众多协作机器人行业头部企业形成长期稳定合作，并与部分人形机器人头部企业达成合作。在场景落地方面，公司与整车厂联合研发的智能充电机器人已落地新能源汽车充电业务，与美容行业客户共同开发的按摩机器人已成功应用于专业美业连锁机构。\n（2）公司产品可应用于PCB设备，主要包括PCB钻孔机主轴、PCB成型机主轴及PCB划片机电主轴等。2025年度，公司PCB钻孔机主轴和PCB成型机主轴销售收入同比实现较大幅度增长，在机械钻主轴市场，公司的市占率超过60%，在成型机主轴市场，市占率超过80%。目前公司PCB主轴产品已广泛应用于国内外主流PCB专用设备制造商及大型PCB加工企业。具体产品信息及经营数据，敬请参阅公司披露的定期报告相关章节。\n  关于公司的产能，公司前期规划的扩产工作已正常推进，目前整体产能规模较原目标有较为明显的提升。其中，针对钻孔机产品的月产能已好于年初预期，扩产周期约半年左右。当前产能水平能够较好匹配下游PCB行业订单增长需求，为全年经营提供有效支撑。\n谢谢关注。,True,False
300503.SZ,20260506,互动易,贵司是否已有航天客户订单，未来是否考虑安排专业团队研究开发这一类客户，扩大业务类型 | 尊敬的投资者，您好，公司于2021年成立精密服务事业部，依托在中高端数控机床及机器人核心功能部件领域长期积累的研发实力、成熟工艺体系与精密制造能力将业务延伸至商业航天领域。目前在该领域，公司已与蓝箭航天开展业务合作，因涉及保密协议，具体合作细节不便披露，同时公司已与行业内多家头部企业对接推进，部分产品在头部客户实现小批量应用并形成小幅盈利。\n截至目前，公司在商业航天领域的相关业务合计占主营业务收入较小，敬请广大投资者谨慎决策，注意投资风险。谢谢关注。,True,True
300503.SZ,20260421,互动易,公司新进公告的股权激励方案中显示，2026年归母净利要达到2025年的近4倍，且接下来的两年持续保持高增长，请问公司如此激进的股权激励方案出于什么逻辑？为何公司对未来增长有如此信心？ | 尊敬的投资者，您好。本次股权激励方案的业绩考核目标，是公司结合行业发展趋势、自身战略规划和市场布局等方面经审慎研究后制定的，旨在深度绑定核心团队与公司长期发展利益，激发组织活力与创新动能。基于公司在数控机床，机器人，商业航天等高端装备领域的深厚积淀、持续的技术迭代与市场拓展能力，以及不断完善的业务布局和治理体系，公司对未来增长充满信心。公司始终秉持稳健经营、价值共享的理念，将全力以赴以扎实、优异的经营成果回报广大投资者的信任与支持。谢谢关注。,False,False
300503.SZ,20260410,互动易,公司王瑞超参加媒体访谈透露，昊志机电在人形机器人方面，已给好几家头部厂家供应小型减速器、行星减速器或者一体化关节。请问供应的头部厂家有哪些？ | 尊敬的投资者，您好。公司长期深耕机器人核心零部件领域，公司的谐波减速器、机器人关节模组、末端执行机构（气动手指和快换模块）等产品，能够满足协作机器人、轻型机器人、具身智能机器人（人形机器人、机器狗等）在模块化、标准化、小型化方面的制造要求，并已成为机器人四大家族之一ABB的谐波减速器供应商。基于与合作客户签订的保密约定，具体合作客户名称暂不便对外披露。公司将持续推进机器人核心部件的研发迭代与市场拓展，敬请关注公司在定期报告披露的相关信息。截至目前，公司在机器人领域相关业务合计占主营业务收入较小，敬请广大投资者谨慎决策，注意投资风险。谢谢关注。,True,False
300503.SZ,20260409,互动易,应用于蓝箭航天的共用增压电机预计2026年上半年推出，目前进度如何？此外，有客户提出卫星星载端电机加减速器需求，后续将参与该领域产品配套与导入，是否属实？ | 尊敬的投资者，您好，公司商业航天产品包括火箭控制系统功能部件、卫星姿控系统及推进系统功能部件等，已与国内商业航天头部企业建立合作，并实现小批量应用。具体业务进展请关注公司定期报告。谢谢关注。,True,False
